,468T8,49HYF,72677,72768,72769,72770,72772,72773,72774,72775,72776,72777,72779,74230,7QWEU,9Y709,FZIS8,GBAB3,H5X3C,J5D8P,J893H,JOVI3,K8S00,KBHK0,KBZN0,KCII0,KEKS0,KGDV0,KGFA0,KJDN0,KLVM0,KLWT0,KM750,KOLF0,KPO10,KPWD0,KS590,KS710,KS850,KSDY0,KWYS0,MDSMM,MRYDA,OBMJ4,U1K6U,V83LW,WLH1H,XEEN8
2024-03-01,0.335969477891922,6.5458860993385315,0,0,1.5580070838332176,1.7828839123249054,0.8086395561695099,5.745223730802536,2.338253974914551,0,0,0,0.8122355043888092,0,0.10904984921216965,0,0,0,0.6045138090848923,0,10.552877187728882,0,12.613389827311039,0,6.565348453819752,0,6.478782705962658,0,0,0,9.950451985001564,0.16413669288158417,0,0,0,0,2.5910575836896896,0,0,0,12.64534529298544,0,0,0.7880223244428635,0,2.5845644548535347,0,0
2024-03-02,1.5639606043696404,3.0062897205352783,0.5273853540420532,0,2.1273487359285355,2.67099192738533,3.2919236719608307,3.736565202474594,2.069440744817257,2.8198643177747726,2.8198643177747726,0,3.3723196238279343,0,0.6525519043207169,0.1687384843826294,2.180524490773678,0.9584851488471031,2.51433352380991,1.0725558772683144,3.2966653630137444,2.7375392764806747,4.160720497369766,3.260424107313156,3.791608437895775,0.7983062416315079,5.177030049264431,0.6510965898633003,2.632456511259079,1.0222532451152802,5.645971328020096,0.6941492110490799,0,0,0,0.4435277357697487,11.030691966414452,0,0.8810089454054832,0.9450364261865616,20.481135174632072,0,0,3.2236193269491196,1.8946946114301682,3.4861528649926186,0.7868399694561958,0.6805538237094879
2024-03-03,0.740935392677784,0,2.0615461096167564,3.115351229906082,0,0,1.752721406519413,0,0,0.11102171987295151,0.11102171987295151,0.33850541710853577,1.289456844329834,0,1.7560629695653915,0,0,0,0.43064674735069275,0.8097542971372604,0,0.47463464736938477,0,1.334805652499199,2.8716875314712524,0,3.899100810289383,0.22014862298965454,0.15240761637687683,3.4646659791469574,0,0.13766999542713165,3.331251323223114,1.3655565530061722,3.16614843159914,3.0433292910456657,2.2005754858255386,0,2.448120132088661,3.6480290293693542,2.5674011260271072,0.5617471039295197,0,0.11288518458604813,0,0,0,1.761601760983467
2024-03-04,0,0.1348356157541275,0,0,0,0,0,1.0330864787101746,0,0,0,0,0.7764144018292427,0,0,0,0,0,0,0,0.590493693947792,0,2.0923653841018677,0,0,0,0,0,0,0,0,0,0,0,0,1.4373086169362068,1.6514033004641533,0,0,0,1.4506442695856094,0,0,0,0,0,0,0
2024-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.339028552174568,0,2.7645284980535507,0,1.059444323182106,0,2.174469731748104,0,0,0,2.386814594268799,0,0,0,0,1.3030171394348145,1.8456334471702576,0,0,0,7.618823692202568,0,0,0,0,0,0,0
2024-03-06,0,0.13224051892757416,0,0.24365610629320145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.623913824558258,0,2.36297444999218,0,0,0,0.10279637575149536,0,0,0.44410938024520874,0.14489133656024933,2.116431325674057,0,0,2.7014715522527695,0,7.565092742443085,0,0,0,0,0,0,0
2024-03-07,0,0,0,0.665187731385231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0.11142013221979141,0,0,0,0,0,0,0,0,0,2.0552406162023544,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246555007994175,0,0,0,0,0,0,0,0,0,0,0
