station,count,obs_mean,pred_mean,bias,mae,rmse,r2,rel_bias,rel_rmse,nse,corr,pbias,season
KMCE0,1726,0.0074159907300115875,0.0188892245123697,0.011473233782358112,0.0213786352349136,0.20542442030725172,-1.1648281507369922,1.5470938678398516,27.700199175805974,-1.1648281507369922,0.402819340516967,154.70938678398517,Summer
KVNY0,1790,0.06793296089385474,0.10181751513506117,0.033884554241206406,0.10479039824443712,1.6296245419337545,0.415393121071,0.49879401391249567,23.98871653011037,0.415393121071,0.6447188743896538,49.87940139124956,Summer
BFY6K,271,0.011070110701107012,0.018038168262343796,0.0069680575612367825,0.016549099925497905,0.08171095972896274,0.6072361307696638,0.629447866365056,7.381223362182967,0.6072361307696638,0.7828883092672811,62.94478663650559,Summer
KCCB0,363,0.27300275482093667,0.2909065945584432,0.017903839737506547,0.26359790031956104,2.691367584237059,0.3025778941399557,0.06558116876604314,9.858389839334533,0.3025778941399557,0.6805706819971007,6.558116876604314,Summer
72389,4140,0.057922705314009656,0.08712582676935281,0.029203121455343154,0.09380214471340395,1.1830091121314057,-0.15074639177616955,0.5041739900964165,20.423927123536362,-0.15074639177616955,0.4150535953269471,50.41739900964164,Summer
KO860,363,0.5104683195592287,0.6099997319632502,0.09953141240402157,0.5362983478339128,1.8082342045316184,0.4400652221748983,0.19498058663065207,3.5423044589583244,0.4400652221748983,0.6828457450484484,19.498058663065205,Summer
KAJO0,363,0.19173553719008263,0.28376590064430823,0.09203036345422558,0.2166140754148544,1.745084043239024,0.285919350235058,0.4799859473259179,9.101515915169049,0.285919350235058,0.753799358324923,47.99859473259179,Summer
M44D9,271,0.014760147601476014,0.12006388960822419,0.10530374200674816,0.1201525252096999,0.2283416362039858,-1.9803911918745327,7.1343285209571885,15.470145852820037,-1.9803911918745327,0.26818554219829005,713.4328520957189,Summer
72394,4137,0.02774957698815567,0.06666790052449661,0.03891832353634094,0.06945309708647254,0.5060215502789891,-0.3836454765601729,1.402483488413262,18.2352887935904,-0.3836454765601729,0.3876257583854277,140.2483488413262,Summer
72286,1156,0.17897923875432525,0.20314241432873825,0.024163175574412957,0.26327335255639267,2.291537379438259,0.12991740288913756,0.13500546623499943,12.803369795218112,0.12991740288913756,0.41157285220635886,13.50054662349994,Summer
72585,2389,0.03863541230640436,0.05858874814990438,0.01995333584350003,0.056525891257639814,0.47562063757902284,0.5023338305411792,0.5164519970760733,12.310484324770155,0.5023338305411792,0.7326065173504048,51.64519970760733,Summer
KRAL0,1629,0.06715776550030693,0.14937100418152868,0.08221323868122175,0.15949720074989426,1.3000313130777648,0.1880534514036193,1.2241806746957062,19.357870283397432,0.1880534514036193,0.5454947393651526,122.4180674695706,Summer
69007,363,0.006336088154269972,0.09524749272807366,0.0889114045738037,0.09076004515374528,0.16618530716451632,-15.836947248925796,14.032539069691628,26.22837673944323,-15.836947248925796,0.2774056722695659,1403.2539069691627,Summer
